respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase
2903,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Salaried (private),Daily or almost daily,Brand website,Amazon,,Smartphone,10-30 minutes,Never,High delivery charges,1,0,0,0,0,1,0,0,5,Search engine,5,50000-100000,5000-15000,3436.6,3,21-40pct,Debit card,Yes - one programme,1,4,Frequently,Rarely,No but open to it,5,3,Rarely,10-25pct,Gifting occasion,2,1
2904,budget_student,25-34,Male,Tier 2 city,Undergraduate,Student,Monthly,Meesho,Myntra,,Smartphone,30-60 minutes,Often,Payment issues,1,0,0,0,1,0,1,0,5,Friends / family,1,50000-100000,500-2000,3058.73,3,Discounts dont trigger,UPI,No not interested,0,4,Occasionally,Sometimes,Yes occasionally,3,4,Frequently,26-50pct,Influencer post,5,0
2905,homemaker,25-34,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Flipkart,Myntra,Ajio,Smartphone,30-60 minutes,Often,High price / no discount,0,1,0,1,1,0,1,0,5,Platform recommendations,4,50000-100000,5000-15000,3135.46,3,21-40pct,Net banking,Yes - one programme,1,4,Occasionally,Sometimes,Yes regularly,3,2,Occasionally,Less than 10pct,Gifting occasion,2,1
2906,premium_loyalist,55+,Prefer not to say,Metro (Tier 1),Doctoral,Salaried (private),Occasionally,Amazon,Nykaa,,Laptop / desktop,Under 10 minutes,Rarely,High price / no discount,0,0,0,1,1,1,1,0,4,Platform recommendations,4,100000-200000,2000-5000,8346.88,3,21-40pct,Debit card,Yes - one programme,1,5,Rarely,Rarely,Yes occasionally,4,2,Occasionally,Less than 10pct,Recommendation email,5,1
2907,premium_loyalist,35-44,Female,Metro (Tier 1),Postgraduate,Self-employed,Weekly,Other,Nykaa,,Smartphone,10-30 minutes,Rarely,High price / no discount,1,1,1,0,0,1,0,0,4,Platform recommendations,5,100000-200000,2000-5000,9810.12,3,10-20pct,UPI,Yes - one programme,1,3,Occasionally,Rarely,Yes occasionally,5,1,Rarely,10-25pct,Boredom,3,1
2908,value_seeker,18-24,Male,Tier 2 city,Postgraduate,Self-employed,Monthly,Meesho,Flipkart,,Laptop / desktop,30-60 minutes,Sometimes,High price / no discount,0,0,0,0,0,0,1,0,5,Search engine,3,20000-50000,Under 500,2275.66,4,Discounts dont trigger,Net banking,No but considering,0,4,Frequently,Sometimes,No not interested,3,3,Occasionally,10-25pct,Flash sale notification,2,0
2909,urban_professional,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Flipkart,Amazon,Myntra,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,1,0,1,0,0,0,5,Platform recommendations,4,100000-200000,Above 15000,12426.23,2,21-40pct,UPI,Yes - multiple programmes,1,5,Rarely,Never,Yes occasionally,4,2,Occasionally,Less than 10pct,Festive sale,4,1
2910,value_seeker,25-34,Male,Tier 2 city,Undergraduate,Self-employed,Rarely,Myntra,Meesho,Other,Smartphone,30-60 minutes,Almost always,Found better deal elsewhere,0,1,1,0,0,0,1,0,5,Social media ads,2,20000-50000,2000-5000,4004.61,4,21-40pct,UPI,No but considering,0,5,Frequently,Almost always,No but open to it,2,3,Occasionally,10-25pct,Gifting occasion,2,0
2911,budget_student,18-24,Male,Tier 2 city,High school or below,Student,Weekly,Meesho,Flipkart,,Smartphone,More than 1 hour,Sometimes,High delivery charges,1,1,1,0,0,0,1,0,5,Friends / family,3,20000-50000,Under 500,1095.7,3,Above 60pct,Buy now pay later,Yes - one programme,1,5,Rarely,Sometimes,Yes regularly,1,2,Occasionally,26-50pct,Flash sale notification,4,0
2912,budget_student,18-24,Female,Tier 3 city,Undergraduate,Student,Occasionally,Myntra,Meesho,Amazon,Smartphone,10-30 minutes,Often,High price / no discount,0,1,1,0,1,1,0,0,5,Social media ads,4,50000-100000,2000-5000,5172.41,3,21-40pct,Cash on delivery,No not interested,0,2,Rarely,Sometimes,No but open to it,4,3,Rarely,10-25pct,Boredom,3,0
2913,value_seeker,35-44,Female,Tier 2 city,Undergraduate,Salaried (private),Occasionally,Flipkart,Myntra,Amazon,Smartphone,30-60 minutes,Never,High delivery charges,0,1,1,0,0,0,0,1,5,Search engine,1,50000-100000,2000-5000,3999.72,3,41-60pct,Cash on delivery,No but considering,0,5,Frequently,Rarely,Yes regularly,3,5,Rarely,More than 50pct,Gifting occasion,3,0
2914,premium_loyalist,35-44,Male,Tier 2 city,Undergraduate,Salaried (private),Monthly,Brand website,Amazon,,Smartphone,Under 10 minutes,Rarely,Just browsing,1,0,1,0,0,0,1,0,4,Platform recommendations,5,50000-100000,500-2000,2956.44,3,41-60pct,Credit card,Yes - multiple programmes,1,3,Rarely,Sometimes,No not interested,5,2,Rarely,26-50pct,Boredom,3,1
2915,homemaker,25-34,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Meesho,Myntra,Amazon,Smartphone,Under 10 minutes,Often,Found better deal elsewhere,0,0,1,0,0,1,0,1,5,Search engine,3,20000-50000,Under 500,1793.04,3,10-20pct,Credit card,Yes - one programme,1,2,Occasionally,Sometimes,Yes occasionally,2,2,Frequently,26-50pct,Gifting occasion,1,0
2916,value_seeker,55+,Male,Tier 3 city,Undergraduate,Self-employed,Occasionally,Myntra,Brand website,Other,Smartphone,More than 1 hour,Sometimes,Found better deal elsewhere,0,0,1,0,1,0,0,1,3,Search engine,4,Below 20000,500-2000,1663.69,5,41-60pct,UPI,No but considering,0,3,Rarely,Sometimes,Yes occasionally,2,2,Frequently,26-50pct,Festive sale,3,0
2917,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Nykaa,Flipkart,Amazon,Smartphone,10-30 minutes,Sometimes,Just browsing,1,1,0,0,1,0,0,0,4,Search engine,4,Above 200000,Above 15000,27209.25,2,41-60pct,Credit card,Yes - multiple programmes,1,4,Rarely,Rarely,Yes occasionally,5,1,Frequently,26-50pct,Influencer post,4,1
2918,urban_professional,35-44,Female,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Nykaa,Amazon,Ajio,Smartphone,Under 10 minutes,Rarely,Payment issues,1,1,1,0,1,1,0,0,5,Platform recommendations,4,50000-100000,500-2000,5074.41,3,21-40pct,Credit card,Yes - one programme,1,3,Occasionally,Rarely,Yes regularly,4,3,Occasionally,26-50pct,Flash sale notification,3,1
2919,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Occasionally,Amazon,Myntra,Flipkart,Smartphone,Under 10 minutes,Sometimes,Found better deal elsewhere,0,1,0,0,0,0,1,1,4,Friends / family,5,50000-100000,500-2000,5471.62,3,41-60pct,UPI,No not interested,0,4,Never,Rarely,Yes occasionally,3,4,Occasionally,More than 50pct,Gifting occasion,3,0
2920,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Salaried (private),Weekly,Ajio,Amazon,Other,Smartphone,Under 10 minutes,Never,Found better deal elsewhere,1,0,0,0,0,0,1,0,5,Search engine,4,100000-200000,Above 15000,10921.29,2,21-40pct,Net banking,Yes - multiple programmes,1,3,Frequently,Almost always,Yes regularly,4,2,Frequently,More than 50pct,Gifting occasion,5,1
2921,homemaker,45-54,Female,Tier 2 city,Undergraduate,Homemaker,Weekly,Meesho,Amazon,Flipkart,Laptop / desktop,30-60 minutes,Sometimes,High price / no discount,1,1,1,1,1,0,0,0,4,Search engine,5,20000-50000,Under 500,2291.86,4,41-60pct,Cash on delivery,No not interested,0,3,Frequently,Sometimes,No not interested,3,4,Never,26-50pct,Festive sale,3,0
2922,homemaker,45-54,Female,Metro (Tier 1),Undergraduate,Self-employed,Occasionally,Myntra,Flipkart,Other,Smartphone,More than 1 hour,Rarely,High price / no discount,1,1,1,0,1,1,0,1,5,Social media ads,3,20000-50000,2000-5000,2632.72,4,Discounts dont trigger,UPI,Yes - multiple programmes,1,3,Occasionally,Sometimes,Yes regularly,3,1,Never,10-25pct,Gifting occasion,2,1
2923,premium_loyalist,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Amazon,Myntra,Flipkart,Laptop / desktop,10-30 minutes,Often,High price / no discount,0,1,1,1,0,0,1,1,3,Social media ads,4,100000-200000,2000-5000,17460.1,1,41-60pct,Net banking,Yes - multiple programmes,1,4,Rarely,Rarely,Yes regularly,5,2,Frequently,10-25pct,Gifting occasion,5,1
2924,value_seeker,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Occasionally,Nykaa,Meesho,Myntra,Smartphone,Under 10 minutes,Often,High price / no discount,1,1,0,0,0,1,0,0,2,Platform recommendations,2,20000-50000,2000-5000,2293.71,3,10-20pct,Debit card,Yes - multiple programmes,1,4,Occasionally,Rarely,Yes occasionally,3,1,Occasionally,26-50pct,Recommendation email,2,0
2925,urban_professional,45-54,Female,Metro (Tier 1),Undergraduate,Self-employed,Monthly,Flipkart,Brand website,Ajio,Laptop / desktop,10-30 minutes,Never,Just browsing,1,1,0,0,0,0,1,0,4,Platform recommendations,3,50000-100000,500-2000,1934.6,4,Above 60pct,Credit card,Yes - one programme,1,4,Rarely,Sometimes,Yes occasionally,4,1,Frequently,10-25pct,Flash sale notification,3,1
2926,value_seeker,35-44,Male,Tier 2 city,Undergraduate,Self-employed,Monthly,Ajio,Nykaa,Myntra,Laptop / desktop,30-60 minutes,Sometimes,High delivery charges,1,1,1,1,0,0,0,1,5,Search engine,4,50000-100000,500-2000,5882.09,2,10-20pct,Debit card,No not interested,0,4,Rarely,Sometimes,Yes regularly,2,3,Frequently,More than 50pct,Boredom,2,1
2927,budget_student,25-34,Male,Tier 2 city,Undergraduate,Student,Monthly,Amazon,Ajio,Flipkart,Smartphone,30-60 minutes,Often,High delivery charges,1,1,0,1,0,1,0,1,5,Email / app notifications,2,50000-100000,5000-15000,8329.89,3,21-40pct,Debit card,No not interested,0,5,Rarely,Rarely,No but open to it,3,3,Rarely,Less than 10pct,Flash sale notification,3,1
2928,urban_professional,25-34,Male,Tier 3 city,Undergraduate,Salaried (private),Weekly,Amazon,Nykaa,Other,Smartphone,Under 10 minutes,Often,High price / no discount,0,1,1,1,0,0,1,1,4,Platform recommendations,4,100000-200000,Above 15000,11922.44,3,21-40pct,Credit card,Yes - one programme,1,3,Occasionally,Never,Yes regularly,4,3,Frequently,26-50pct,Recommendation email,4,0
2929,value_seeker,25-34,Male,Tier 3 city,High school or below,Salaried (private),Monthly,Flipkart,Brand website,,Smartphone,30-60 minutes,Rarely,Just browsing,1,0,1,0,1,1,0,0,1,Search engine,2,100000-200000,Above 15000,16190.06,2,Discounts dont trigger,Debit card,No but considering,0,5,Frequently,Rarely,Yes occasionally,3,3,Frequently,More than 50pct,Flash sale notification,3,0
2930,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Flipkart,Meesho,Nykaa,Smartphone,More than 1 hour,Almost always,High delivery charges,1,1,0,0,0,1,1,0,5,Influencer reviews,3,Below 20000,Under 500,345.7,5,21-40pct,UPI,No but considering,0,3,Rarely,Often,No but open to it,2,4,Never,26-50pct,Flash sale notification,3,0
2931,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Nykaa,Amazon,Flipkart,Laptop / desktop,Under 10 minutes,Rarely,Just browsing,0,0,0,1,0,0,1,0,5,Influencer reviews,4,100000-200000,Above 15000,17575.63,2,Above 60pct,UPI,Yes - multiple programmes,1,5,Rarely,Often,No but open to it,2,2,Occasionally,Less than 10pct,Gifting occasion,4,1
2932,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Weekly,Amazon,Myntra,Other,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,1,1,1,0,0,0,1,0,5,Email / app notifications,5,100000-200000,2000-5000,22427.79,3,41-60pct,Credit card,Yes - multiple programmes,1,4,Rarely,Rarely,Yes occasionally,5,1,Occasionally,26-50pct,Flash sale notification,5,1
2933,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Monthly,Flipkart,Myntra,Brand website,Smartphone,10-30 minutes,Never,High price / no discount,1,1,1,1,0,0,1,0,4,Social media ads,5,50000-100000,2000-5000,3651.86,4,41-60pct,Debit card,Yes - one programme,1,4,Never,Sometimes,No not interested,5,3,Frequently,Less than 10pct,Gifting occasion,4,1
2934,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Monthly,Flipkart,Meesho,Amazon,Smartphone,More than 1 hour,Often,High delivery charges,1,0,0,0,0,1,0,0,5,Social media ads,4,Below 20000,Under 500,1885.83,4,Discounts dont trigger,UPI,Yes - one programme,1,2,Never,Sometimes,Yes regularly,4,1,Occasionally,26-50pct,Flash sale notification,4,0
2935,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Amazon,Flipkart,Myntra,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,0,0,1,1,0,1,1,0,5,Platform recommendations,3,100000-200000,5000-15000,4601.12,3,41-60pct,Debit card,No but considering,0,5,Rarely,Rarely,Yes occasionally,3,3,Occasionally,Less than 10pct,Flash sale notification,5,0
2936,value_seeker,35-44,Male,Tier 3 city,Postgraduate,Self-employed,Weekly,Ajio,Other,Meesho,Smartphone,10-30 minutes,Never,High price / no discount,0,1,1,0,1,0,0,0,4,Platform recommendations,4,50000-100000,500-2000,3541.68,3,41-60pct,Net banking,No but considering,0,3,Never,Often,Yes occasionally,1,3,Occasionally,Less than 10pct,Gifting occasion,3,0
2937,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Other,Myntra,Ajio,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,0,1,1,0,1,0,4,Platform recommendations,5,Above 200000,Above 15000,41043.87,2,21-40pct,Debit card,Yes - multiple programmes,1,4,Rarely,Sometimes,Yes regularly,5,2,Frequently,10-25pct,Flash sale notification,5,1
2938,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Weekly,Flipkart,Meesho,Myntra,Smartphone,10-30 minutes,Sometimes,Payment issues,1,0,1,0,1,1,0,0,4,Friends / family,4,50000-100000,500-2000,9048.46,3,21-40pct,Debit card,No but considering,0,5,Rarely,Often,Yes occasionally,2,4,Occasionally,26-50pct,Influencer post,3,0
2939,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Amazon,,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,1,0,0,0,1,0,4,Social media ads,5,50000-100000,5000-15000,6172.31,4,10-20pct,Net banking,Yes - multiple programmes,1,3,Occasionally,Rarely,No but open to it,4,2,Occasionally,10-25pct,Recommendation email,4,1
2940,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Monthly,Flipkart,Other,,Smartphone,30-60 minutes,Often,High delivery charges,0,1,1,0,1,0,0,0,5,Search engine,5,20000-50000,2000-5000,3211.26,3,21-40pct,UPI,No not interested,0,4,Frequently,Often,Yes occasionally,3,4,Never,26-50pct,Influencer post,1,1
2941,premium_loyalist,45-54,Male,Tier 3 city,Undergraduate,Salaried (private),Daily or almost daily,Flipkart,Ajio,,Smartphone,More than 1 hour,Never,N/A - I rarely abandon,1,0,1,1,0,0,1,0,5,Platform recommendations,3,20000-50000,Under 500,2197.54,4,Discounts dont trigger,Credit card,Yes - multiple programmes,1,4,Never,Sometimes,No but open to it,3,1,Frequently,Less than 10pct,Festive sale,5,1
2942,homemaker,25-34,Female,Tier 2 city,Undergraduate,Homemaker,Weekly,Flipkart,Meesho,Amazon,Laptop / desktop,30-60 minutes,Rarely,Found better deal elsewhere,0,0,1,1,1,0,0,0,3,Search engine,2,20000-50000,500-2000,3692.9,5,10-20pct,UPI,No not interested,0,4,Never,Sometimes,No but open to it,4,3,Occasionally,More than 50pct,Festive sale,3,1
2943,value_seeker,55+,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Meesho,,Smartphone,10-30 minutes,Almost always,High delivery charges,0,1,0,0,0,0,0,0,5,Social media ads,1,50000-100000,5000-15000,8085.99,3,10-20pct,Debit card,No not interested,0,4,Rarely,Sometimes,No but open to it,2,3,Rarely,26-50pct,Festive sale,2,0
2944,homemaker,35-44,Female,Rural / town,Postgraduate,Homemaker,Monthly,Nykaa,Myntra,Flipkart,Smartphone,Under 10 minutes,Almost always,High delivery charges,1,0,1,0,1,0,0,0,5,Social media ads,1,50000-100000,2000-5000,15105.74,2,41-60pct,Debit card,No not interested,0,3,Rarely,Rarely,No but open to it,3,3,Rarely,More than 50pct,Influencer post,1,0
2945,budget_student,18-24,Female,Tier 3 city,Undergraduate,Student,Weekly,Amazon,Flipkart,,Laptop / desktop,10-30 minutes,Rarely,High delivery charges,1,0,0,0,0,0,0,0,5,Search engine,4,20000-50000,2000-5000,1276.64,4,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Often,No but open to it,3,3,Occasionally,26-50pct,Flash sale notification,4,1
2946,value_seeker,18-24,Female,Rural / town,High school or below,Self-employed,Monthly,Meesho,Flipkart,,Smartphone,10-30 minutes,Sometimes,Just browsing,1,1,0,0,1,0,0,0,4,Social media ads,5,20000-50000,500-2000,598.62,4,10-20pct,Debit card,No not interested,0,4,Occasionally,Often,Yes occasionally,2,4,Occasionally,10-25pct,Festive sale,3,1
2947,homemaker,25-34,Male,Tier 3 city,High school or below,Homemaker,Monthly,Meesho,Flipkart,Nykaa,Smartphone,10-30 minutes,Rarely,Just browsing,0,0,1,1,1,0,0,1,3,Search engine,1,50000-100000,2000-5000,3766.54,4,21-40pct,Credit card,No not interested,0,4,Occasionally,Sometimes,No but open to it,4,2,Occasionally,10-25pct,Flash sale notification,3,0
2948,premium_loyalist,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (private),Daily or almost daily,Amazon,Brand website,Flipkart,Tablet,10-30 minutes,Often,High delivery charges,1,1,1,0,0,0,1,0,2,Search engine,5,100000-200000,5000-15000,11134.62,2,10-20pct,Net banking,Yes - one programme,1,4,Rarely,Sometimes,Yes occasionally,4,3,Never,More than 50pct,Recommendation email,5,1
2949,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Occasionally,Flipkart,Nykaa,,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,1,1,1,0,1,0,1,0,4,Search engine,3,50000-100000,2000-5000,1878.73,3,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Sometimes,Yes occasionally,4,4,Never,10-25pct,Flash sale notification,5,0
2950,premium_loyalist,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Brand website,Amazon,Myntra,Smartphone,Under 10 minutes,Rarely,N/A - I rarely abandon,1,1,0,1,1,0,0,0,5,Platform recommendations,4,100000-200000,5000-15000,32440.16,3,Discounts dont trigger,Credit card,Yes - one programme,1,4,Occasionally,Often,No but open to it,4,3,Frequently,10-25pct,Recommendation email,3,1
2951,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Meesho,Flipkart,,Smartphone,10-30 minutes,Almost always,Found better deal elsewhere,1,0,0,1,0,1,0,0,5,Search engine,5,20000-50000,500-2000,3473.7,5,10-20pct,Debit card,No not interested,0,5,Rarely,Almost always,Yes occasionally,2,4,Occasionally,10-25pct,Flash sale notification,4,1
2952,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Weekly,Meesho,Ajio,Flipkart,Smartphone,More than 1 hour,Often,High delivery charges,0,1,1,1,0,1,0,0,4,Influencer reviews,4,Below 20000,Under 500,263.77,4,10-20pct,Debit card,No not interested,0,5,Rarely,Rarely,Yes regularly,3,2,Rarely,Less than 10pct,Recommendation email,4,1
2953,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Myntra,Flipkart,,Smartphone,10-30 minutes,Never,N/A - I rarely abandon,1,1,0,1,0,1,0,0,2,Friends / family,3,100000-200000,5000-15000,17119.46,2,Discounts dont trigger,Debit card,No not interested,0,4,Occasionally,Rarely,Yes regularly,5,2,Frequently,10-25pct,Flash sale notification,2,1
2954,premium_loyalist,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Amazon,Flipkart,Brand website,Smartphone,10-30 minutes,Never,Just browsing,1,1,1,0,0,0,0,0,5,Social media ads,5,50000-100000,5000-15000,3782.86,3,21-40pct,UPI,Yes - multiple programmes,1,5,Occasionally,Rarely,No but open to it,5,4,Frequently,26-50pct,Festive sale,4,1
2955,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Occasionally,Flipkart,Brand website,,Laptop / desktop,30-60 minutes,Often,High delivery charges,0,1,1,0,0,1,0,0,4,Influencer reviews,5,20000-50000,Under 500,3669.84,4,Discounts dont trigger,UPI,No but considering,0,3,Never,Sometimes,Yes regularly,3,2,Rarely,Less than 10pct,Gifting occasion,4,1
2956,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Amazon,Myntra,Other,Laptop / desktop,More than 1 hour,Often,High delivery charges,1,1,1,0,0,1,0,0,3,Social media ads,3,20000-50000,2000-5000,1576.76,5,10-20pct,Debit card,No not interested,0,2,Rarely,Almost always,No but open to it,3,3,Frequently,26-50pct,Gifting occasion,3,0
2957,homemaker,25-34,Female,Tier 3 city,Postgraduate,Homemaker,Occasionally,Myntra,Ajio,,Smartphone,Under 10 minutes,Almost always,High delivery charges,0,1,1,1,1,0,0,1,2,Platform recommendations,4,50000-100000,500-2000,3801.55,3,21-40pct,Cash on delivery,No not interested,0,5,Occasionally,Often,Yes occasionally,4,3,Occasionally,Less than 10pct,Influencer post,2,0
2958,homemaker,35-44,Female,Tier 3 city,Postgraduate,Self-employed,Monthly,Ajio,Flipkart,Meesho,Smartphone,30-60 minutes,Rarely,High price / no discount,1,0,0,1,0,0,0,1,5,Platform recommendations,2,50000-100000,2000-5000,4070.7,4,21-40pct,UPI,No but considering,0,5,Rarely,Sometimes,Yes occasionally,3,4,Rarely,Less than 10pct,Festive sale,4,1
